Date,Price,Open,High,Low,Vol.,Change %,7_day_MA,14_day_MA,21_day_MA,7_day_STD,price_lag1,price_lag2,price_lag3
2018-05-08,94.37,95.75,97.0,94.1,339.50K,-1.41%,97.78428571428572,100.68857142857144,99.17714285714284,2.699863312236772,95.72,96.73,96.41
2018-05-09,92.88,94.84,95.0,91.9,433.50K,-1.58%,96.64285714285714,100.02285714285712,99.00190476190475,2.8619906492143903,94.37,95.72,96.73
2018-05-10,93.48,93.0,94.99,92.56,222.50K,0.65%,95.49,99.35214285714288,98.83761904761906,2.072277330217501,92.88,94.37,95.72
2018-05-11,93.08,93.99,93.99,92.76,138.00K,-0.43%,94.66714285714286,98.5642857142857,98.69,1.613068652038856,93.48,92.88,94.37
2018-05-14,88.83,92.0,92.0,88.43,695.50K,-4.57%,93.5842857142857,97.45857142857145,98.36142857142858,2.5310923672257504,93.08,93.48,92.88
2018-05-15,92.99,89.0,93.27,87.5,586.00K,4.68%,93.04999999999998,96.81142857142858,98.26142857142855,2.1173096136370373,88.83,93.08,93.48
2018-05-16,93.15,93.5,94.73,92.55,379.00K,0.17%,92.68285714285716,95.81142857142856,98.16142857142856,1.7717948929988836,92.99,88.83,93.08
2018-05-17,90.31,93.0,93.4,90.01,87.50K,-3.05%,92.10285714285716,94.94357142857145,97.82666666666668,1.7918678735303553,93.15,92.99,88.83
2018-05-18,90.71,91.0,91.5,89.5,137.00K,0.44%,91.79285714285716,94.21785714285714,97.2795238095238,1.822459092231384,90.31,93.15,92.99
2018-05-21,91.6,91.0,93.25,91.0,229.50K,0.98%,91.52428571428572,93.50714285714288,96.74285714285716,1.664029818871917,90.71,90.31,93.15
2018-05-22,93.77,92.75,94.25,92.5,382.00K,2.37%,91.62285714285711,93.145,96.2504761904762,1.7874070072379942,91.6,90.71,90.31
2018-05-23,93.16,93.15,94.0,92.62,186.50K,-0.65%,92.2414285714286,92.91285714285712,95.7195238095238,1.3572819477595726,93.77,91.6,90.71
2018-05-24,95.85,93.47,97.48,92.35,605.50K,2.89%,92.65,92.85,95.42428571428572,1.929861825796456,93.16,93.77,91.6
2018-05-25,95.16,96.35,96.0,94.3,367.00K,-0.72%,92.93714285714285,92.81,94.85333333333332,2.1532588812132176,95.85,93.16,93.77
2018-05-28,93.28,95.0,95.75,93.0,278.50K,-1.98%,93.36142857142856,92.73214285714286,94.41619047619048,1.815428586417208,95.16,95.85,93.16
2018-05-29,94.15,93.26,94.75,93.0,163.50K,0.93%,93.85285714285712,92.82285714285716,94.09619047619049,1.394987625819794,93.28,95.16,95.85
2018-05-30,93.65,94.23,94.6,92.75,148.50K,-0.53%,94.14571428571428,92.835,93.72,1.003441696410472,94.15,93.28,95.16
2018-05-31,94.19,93.31,95.7,92.72,296.50K,0.58%,94.2057142857143,92.91428571428573,93.49857142857142,0.9896945175634404,93.65,94.15,93.28
2018-06-01,96.05,93.5,96.9,93.5,432.50K,1.97%,94.6185714285714,93.43,93.48142857142858,1.0794817980776106,94.19,93.65,94.15
2018-06-04,95.35,96.0,96.45,94.51,192.50K,-0.73%,94.54714285714286,93.59857142857142,93.41571428571427,0.9978763164125388,96.05,94.19,93.65
2018-06-05,100.11,95.1,100.11,93.5,1.89M,4.99%,95.25428571428571,94.0957142857143,93.6247619047619,2.346769816455916,95.35,96.05,94.19
2018-06-06,99.26,102.2,103.47,98.81,2.15M,-0.85%,96.10857142857142,94.735,93.85761904761904,2.584675534578305,100.11,95.35,96.05
2018-06-07,100.62,99.3,101.8,98.5,1.49M,1.37%,97.03285714285714,95.44285714285716,94.22619047619048,2.904598160880535,99.26,100.11,95.35
2018-06-11,96.98,101.2,101.8,96.59,479.00K,-3.62%,97.5085714285714,95.82714285714285,94.39285714285714,2.503167517176541,100.62,99.26,100.11
2018-06-12,93.47,95.11,96.7,93.0,316.00K,-3.62%,97.4057142857143,95.80571428571427,94.41142857142856,2.671396994975112,96.98,100.62,99.26
2018-06-13,94.82,93.0,95.3,92.92,111.50K,1.44%,97.23,95.92428571428572,94.69666666666666,2.812175907252866,93.47,96.98,100.62
2018-06-14,95.18,95.0,96.2,95.0,97.00K,0.38%,97.2057142857143,95.87642857142858,94.80095238095238,2.831783049263375,94.82,93.47,96.98
2018-06-19,94.45,95.18,95.8,94.07,537.50K,-0.77%,96.39714285714284,95.8257142857143,94.86285714285717,2.667600134238744,95.18,94.82,93.47
2018-06-20,94.07,94.5,95.0,93.7,264.50K,-0.40%,95.6557142857143,95.88214285714288,95.04190476190476,2.45180788496202,94.45,95.18,94.82
2018-06-21,91.75,93.07,93.9,91.5,784.50K,-2.47%,94.38857142857144,95.71071428571427,95.09142857142858,1.6041137591769703,94.07,94.45,95.18
2018-06-22,89.52,91.89,92.2,88.5,390.50K,-2.43%,93.32285714285716,95.41571428571427,94.99238095238096,2.0197501024112614,91.75,94.07,94.45
2018-06-25,87.2,89.41,89.49,86.25,273.50K,-2.59%,92.42714285714284,94.91642857142858,94.6795238095238,3.0639827800087622,89.52,91.75,94.07
2018-06-26,87.04,86.86,89.45,86.86,178.00K,-0.18%,91.3157142857143,94.27285714285712,94.38809523809525,3.439393634265817,87.2,89.52,91.75
2018-06-27,89.87,87.48,90.5,87.48,347.50K,3.25%,90.55714285714284,93.8814285714286,94.10333333333334,3.002941415155601,87.04,87.2,89.52
2018-06-28,89.52,89.8,91.1,86.25,329.50K,-0.39%,89.85285714285715,93.125,93.83476190476192,2.4683038324978,89.87,87.04,87.2
2018-06-29,88.79,89.51,90.35,87.25,161.50K,-0.82%,89.09857142857143,92.37714285714286,93.62095238095236,1.6287973945154768,89.52,89.87,87.04
2018-07-02,91.57,89.8,92.2,89.6,354.00K,3.13%,89.07285714285715,91.73071428571428,93.49809523809525,1.5806719487367562,88.79,89.52,89.87
2018-07-03,90.04,91.0,91.97,89.7,234.50K,-1.67%,89.14714285714285,91.235,93.32619047619048,1.6169901492763017,91.57,88.79,89.52
2018-07-04,86.99,88.5,89.0,86.0,227.50K,-3.39%,89.11714285714285,90.77214285714284,92.98333333333332,1.6604990643949786,90.04,91.57,88.79
2018-07-05,87.1,86.6,88.77,86.0,120.00K,0.13%,89.12571428571428,90.2207142857143,92.55714285714284,1.6480984713990965,86.99,90.04,91.57
2018-07-06,87.18,86.5,87.99,86.25,168.50K,0.09%,88.74142857142859,89.64928571428571,92.16809523809523,1.7557280405519469,87.1,86.99,90.04
2018-07-09,82.9,88.11,88.69,82.83,318.50K,-4.91%,87.7957142857143,88.82428571428571,91.34857142857145,2.7613695704778896,87.18,87.1,86.99
2018-07-10,82.8,83.0,83.9,80.5,665.00K,-0.12%,86.93999999999998,88.01928571428572,90.5647619047619,3.28110245700018,82.9,87.18,87.1
2018-07-11,82.44,81.56,85.9,81.56,543.00K,-0.43%,85.63571428571429,87.35428571428572,89.69904761904762,2.929697692839275,82.8,82.9,87.18
2018-07-12,83.44,82.1,84.0,82.0,178.50K,1.21%,84.69285714285715,86.92,89.05428571428573,2.2619808007267137,82.44,82.8,82.9
2018-07-13,83.28,83.15,84.5,83.1,157.00K,-0.19%,84.16285714285713,86.64,88.56904761904762,2.0596254860668783,83.44,82.44,82.8
2018-07-16,81.75,83.1,83.5,81.0,106.00K,-1.84%,83.39857142857143,86.26214285714286,87.94666666666667,1.7587157110744114,83.28,83.44,82.44
2018-07-17,82.14,82.0,82.59,80.5,266.50K,0.48%,82.67857142857143,85.71000000000001,87.32571428571428,0.6075203308366691,81.75,83.28,83.44
2018-07-18,83.94,81.0,84.49,81.0,388.00K,2.19%,82.82714285714285,85.31142857142856,86.82523809523809,0.7748271696682418,82.14,81.75,83.28
2018-07-19,87.04,85.0,87.4,85.0,429.00K,3.69%,83.43285714285715,85.18642857142856,86.49047619047619,1.769243852475636,83.94,82.14,81.75
2018-07-20,85.38,87.08,87.08,85.05,140.50K,-1.91%,83.85285714285715,84.74428571428572,86.18714285714286,1.841744773176475,87.04,83.94,82.14
2018-07-23,83.54,84.56,84.56,81.5,234.00K,-2.16%,83.86714285714287,84.28,85.90238095238095,1.8383934497787824,85.38,87.04,83.94
2018-07-24,86.34,83.9,86.55,83.9,162.50K,3.35%,84.30428571428571,84.23357142857142,85.86142857142856,2.029399395082446,83.54,85.38,87.04
2018-07-26,90.65,88.4,90.65,87.0,647.00K,4.99%,85.57571428571428,84.48714285714287,86.03333333333333,2.8029380843609624,86.34,83.54,85.38
2018-07-27,95.18,91.99,95.18,91.1,610.00K,5.00%,87.43857142857144,85.05857142857144,86.28619047619047,4.149001601073882,90.65,86.34,83.54
2018-07-30,99.93,97.5,99.93,97.1,1.02M,4.99%,89.72285714285715,86.27499999999999,86.78190476190476,5.923897124601062,95.18,90.65,86.34
2018-07-31,97.66,100.5,102.34,96.62,2.24M,-2.27%,91.24,87.33642857142857,87.20428571428572,6.458118921171993,99.93,95.18,90.65
2018-08-01,101.45,97.95,102.5,97.95,722.50K,3.88%,93.53571428571428,88.69428571428571,87.67476190476191,6.870906920106092,97.66,99.93,95.18
2018-08-02,96.58,102.27,102.27,96.38,693.00K,-4.80%,95.39857142857144,89.63285714285713,87.98619047619047,5.296506485635699,101.45,97.66,99.93
2018-08-03,92.32,92.7,93.98,91.76,1.50M,-4.41%,96.25285714285714,90.27857142857142,88.24,3.886496769953285,96.58,101.45,97.66
2018-08-06,94.62,92.5,95.5,92.05,416.50K,2.49%,96.82,91.19785714285716,88.59809523809524,3.153088433055262,92.32,96.58,101.45
2018-08-07,94.06,94.94,95.3,93.8,201.50K,-0.59%,96.66,92.04928571428572,88.92571428571429,3.276191895071708,94.62,92.32,96.58
2018-08-08,92.72,94.2,94.2,92.52,70.50K,-1.42%,95.63,92.67642857142856,89.39333333333333,3.209491133082232,94.06,94.62,92.32
2018-08-09,93.35,93.0,93.5,92.9,157.00K,0.68%,95.0142857142857,93.12714285714286,89.89571428571428,3.1683005809784937,92.72,94.06,94.62
